Order_ID,Customer_ID,Category,Product,Unit_Price,Quantity,Total_Amount,Discount_Rate,Net_Total,Payment_Method,Order_Date,Delivery_Date,City,State,Zip_Code,Email,Phone
3271,2687,Groceries,Milk,97.62,3,292.86,,216.72,Debit Card,2024-09-09,2025-05-15,South Erika,Iowa,47947,oneillstephanie@hotmail.com,192-969-9898x68929
5210,4645,Clothing,T-shirt,57.04,3,171.12,0.11,152.3,Debit Card,2024-04-10,2024-09-12,Flemington,South Carolina,14160,wschultz@hotmail.com,001-374-299-3726
8886,2973,Clothing,Jeans,123.8,4,495.2,0.04,475.39,Credit Card,2024-11-22,2024-12-03,Cynthiaburgh,West Virginia,43870,teresa83@reyes-morris.com,782-326-1440x56442
1553,7431,Books,Comics,897.18,5,4485.9,0.24,3409.28,Cash,2023-08-31,2023-10-18,Craigville,West Virginia,57303,williamsdavid@yahoo.com,001-493-517-6970x03126
9385,8551,Books,Textbook,539.63,1,539.63,0.25,404.72,Credit Card,2024-08-08,2024-11-16,Isabellaside,Arkansas,45435,lynnleslie@hotmail.com,(193)290-5811
8795,4306,Home Appliances,Washing Machine,425.77,5,2128.85,0.09,1937.25,Cash,2024-03-30,,Markview,Maine,07056,ralphharris@gmail.com,001-133-154-0833x71442
3872,5988,Clothing,T-shirt,1261.23,2,2522.46,,2017.97,Cash,2024-02-16,2024-04-10,Matthewsview,Rhode Island,68057,hailey74@berry-day.com,525-813-0508
3403,8593,Electronics,Headphones,1401.72,1,1401.72,,1149.41,UPI,2023-09-24,2024-01-12,East Logan,Idaho,60749,williamburgess@hudson-kim.com,5313171830
4530,7691,Home Appliances,Microwave,909.25,1,909.25,,645.57,Cash,2025-02-14,2025-05-10,East Dawn,Oregon,22502,bwelch@wilson.org,001-546-891-5533
980,8420,Groceries,Cheese,1497.87,2,2995.74,0.16,2516.42,Net Banking,2025-02-12,2025-03-19,North Anthony,New Hampshire,46015,maryperez@green.com,690.840.3390x57267
2656,3578,Home Appliances,Refrigerator,1580.81,3,4742.43,0.13,4125.91,Debit Card,2025-07-06,2025-08-03,Richardview,Minnesota,28909,julie26@collins.org,
1848,6656,Books,Comics,1935.21,2,3870.42,,3599.49,Credit Card,2025-05-11,2025-08-09,Jenniferstad,Wisconsin,68756,ronaldclark@yahoo.com,
8244,6716,Books,Fiction,1049.78,3,3149.34,0.16,2645.45,UPI,2025-07-14,2025-07-21,Milesport,Mississippi,82620,,001-773-123-4370x9622
8404,7253,Home Appliances,Blender,725.49,4,2901.96,0.13,2524.71,Credit Card,2024-10-07,2025-05-01,Kelseyburgh,Maryland,39546,scottgarcia@franklin.info,+1-651-338-9585x264
7434,1913,Groceries,Eggs,1566.37,5,7831.85,0.24,5952.21,Cash,2024-06-05,2025-03-02,Davisbury,Texas,35879,jasmine11@gmail.com,(434)220-3311x63929
7591,4608,Books,Comics,1732.2,5,8661.0,0.28,6235.92,Cash,2025-04-06,2025-05-12,Burnettfort,Vermont,44246,grichard@hotmail.com,(607)454-1279x82598
5722,7369,Electronics,Laptop,830.7,2,1661.4,0.06,1561.72,Net Banking,2024-07-23,2024-08-14,Merritttown,Oregon,72124,mrios@gmail.com,978.521.3877x8552
516,2013,Clothing,T-shirt,944.74,2,1889.48,0.25,1417.11,Credit Card,2025-07-22,2025-07-23,Shannontown,Georgia,90279,randywilson@barrett.net,294.191.2033
7496,7055,Books,Comics,1043.53,1,1043.53,0.13,907.87,Cash,2024-07-06,2024-11-29,Lambertberg,Indiana,56554,wallerthomas@boyd.com,(297)868-5817
8461,6095,Groceries,Bread,810.76,1,810.76,0.07,754.01,Cash,2025-06-26,2025-07-12,Sueville,Kentucky,00950,michael92@steele.org,1474171786
1103,6050,Clothing,Shoes,1628.65,2,3257.3,0.22,2540.69,Credit Card,2024-02-10,2024-05-27,Ashleymouth,Illinois,99241,jflynn@cobb-james.com,(471)184-4004x2326
3277,6451,Books,Biography,755.79,4,3023.16,0.21,2388.3,Cash,2025-07-15,2025-08-02,Wilkinsberg,Maryland,31255,kgomez@gmail.com,+1-631-233-6811x83327
7507,5908,Groceries,Eggs,1573.75,4,6295.0,0.2,5036.0,Debit Card,2023-10-29,2024-09-18,Garrettfurt,West Virginia,79605,hannahtaylor@johnson-allison.org,1578234520
7683,3510,Clothing,Jeans,283.03,2,566.06,0.16,475.49,Net Banking,2023-11-16,2024-01-06,Port Sherri,Arkansas,06685,kara25@yahoo.com,(252)957-2622x208
9260,4604,Books,Fiction,818.92,5,4094.6,0.01,4053.65,Net Banking,2023-10-16,2024-05-09,Lake Luke,New Hampshire,75083,andrea47@cook-blackburn.com,+1-338-244-2984x9538
8501,9569,Clothing,Jeans,634.07,4,2536.28,0.17,2105.11,Credit Card,2025-06-23,2025-07-01,Jonview,Oregon,18894,ngentry@gmail.com,766.991.4015x864
3997,7798,Electronics,Headphones,443.89,2,887.78,,745.74,Debit Card,2025-06-23,2025-07-08,Sandovalborough,Tennessee,54406,hannahramirez@garcia.net,301-771-3481x54883
195,2163,Electronics,Smartphone,1769.47,4,7077.88,0.04,6794.76,Debit Card,2024-12-10,2025-05-30,Benjaminland,South Carolina,82608,heatherortiz@ortiz.com,+1-958-486-5023
4712,4379,Electronics,Camera,805.41,4,3221.64,0.06,3028.34,Cash,2023-11-22,2025-01-08,South Nicholas,California,11371,jeffrey10@yahoo.com,+1-573-391-5829x2636
644,6358,Electronics,Headphones,1671.89,2,3343.78,0.0,3343.78,UPI,2024-05-05,2024-06-17,Lake Ericmouth,West Virginia,97150,qweaver@williams-yang.com,(292)872-5947x878
8554,3367,Groceries,Cheese,1452.63,5,7263.15,0.19,5883.15,Cash,2024-07-29,2025-07-08,Kimberlyburgh,Connecticut,66947,jensenmargaret@yahoo.com,442-856-4243
3286,4601,Groceries,Milk,1253.73,3,3761.19,0.22,2933.73,UPI,2024-09-11,2025-04-28,South Amandatown,Maryland,84972,sarahblankenship@jimenez.com,(385)723-5794
3117,9936,Groceries,Butter,973.76,4,3895.04,0.04,3739.24,Net Banking,2025-07-13,2025-08-08,Hallberg,New Hampshire,04741,johnsontommy@yahoo.com,927.576.0297x6782
9900,4090,Groceries,Eggs,1294.72,2,2589.44,0.26,1916.19,Credit Card,2024-03-03,2025-06-19,Anthonyport,Maryland,41616,,001-898-557-2542x5315
3576,4933,Electronics,Camera,456.6,3,1369.8,0.05,1301.31,Credit Card,2025-03-25,2025-06-18,New Michaelview,Florida,73411,silvaholly@mathews.com,105.591.1661x35144
9206,3324,Electronics,Camera,1717.85,2,3435.7,0.15,2920.34,Net Banking,2023-09-23,,Smithburgh,Alabama,14025,srojas@gmail.com,171.481.2165
4321,8372,Groceries,Butter,312.91,4,1251.64,,1138.99,UPI,2025-01-09,2025-01-12,Douglasstad,New Jersey,94323,brownjoseph@bell.com,012-493-6760
4270,1817,Clothing,Jacket,1742.25,3,5226.75,0.02,5122.22,Net Banking,2023-11-03,2024-05-04,Lisafort,Mississippi,96443,elainebishop@johnston-wilson.biz,
2208,1627,Groceries,Milk,699.41,4,2797.64,0.22,2182.16,UPI,2023-09-28,2025-04-05,Donnashire,Louisiana,80648,michaelwilson@moore.com,
4553,2329,Clothing,Jeans,661.63,5,3308.15,0.13,2878.09,Cash,2024-01-15,2024-05-31,Lake Samuel,Oregon,93135,glennjennifer@hotmail.com,375.902.8116x42199
7608,8938,Electronics,Smartwatch,1961.62,4,7846.48,0.23,6041.79,Debit Card,2024-12-13,2025-07-10,Karlstad,Illinois,89815,pricebobby@yahoo.com,098.641.3756x46788
3719,3778,Clothing,Hat,1074.06,5,5370.3,0.26,3974.02,Net Banking,2025-04-22,2025-07-26,Martinstad,Mississippi,26381,wmyers@miller.com,219-225-1626
973,6818,Home Appliances,Toaster,845.35,1,845.35,0.18,693.19,UPI,2025-05-24,2025-07-24,West Jacqueline,Texas,57679,ashleygraham@hotmail.com,
4580,4514,Home Appliances,Refrigerator,590.42,3,1771.26,0.21,1399.3,Credit Card,2025-01-01,2025-06-14,South Pamelamouth,New Jersey,94770,jennynorris@hawkins-hendrix.info,001-114-738-4066
6517,7560,Groceries,Milk,1378.48,3,4135.44,0.05,3928.67,Cash,2024-09-05,2025-03-11,Brittanyburgh,South Carolina,19828,ygarcia@gutierrez.com,001-806-255-8924x61882
720,9999,Electronics,Laptop,1643.55,5,8217.75,0.08,7560.33,Credit Card,2024-04-25,2025-04-29,Derekborough,Oregon,82443,lindsay16@yahoo.com,784-442-4444
6785,8973,Clothing,Jeans,1910.6,2,3821.2,0.11,3400.87,Cash,2025-07-28,2025-08-06,South Marymouth,North Carolina,35140,dawsonbrooke@banks.com,+1-449-960-6747x50697
6156,8516,Books,Non-fiction,1639.26,1,1639.26,0.05,1557.3,Debit Card,2024-11-28,2025-01-18,Williamsview,Iowa,49969,amanda61@gmail.com,(050)320-1562x4474
9621,7161,Books,Biography,1156.87,4,4627.48,0.09,4211.01,Net Banking,2024-09-26,2024-11-28,Burnettfort,Missouri,20748,jessica50@hotmail.com,001-209-558-9902x68607
3897,6433,Books,Biography,1707.81,4,6831.24,0.07,6353.05,UPI,2023-10-12,2024-09-15,Kristinfort,Ohio,32481,,179.149.1023
2804,1747,Home Appliances,Refrigerator,215.0,3,645.0,,464.4,UPI,2025-01-13,2025-03-13,South Jennifer,Massachusetts,01899,vgarcia@yahoo.com,6607259979
2567,5491,Clothing,T-shirt,347.91,5,1739.55,0.05,1652.57,UPI,2025-07-01,2025-07-21,Lake Annettefurt,Indiana,27231,maryvega@romero.com,498.299.2138x645
4026,9533,Home Appliances,Washing Machine,251.23,5,1256.15,0.19,1017.48,UPI,2024-10-16,2024-12-26,Lake Nicholas,Vermont,09743,brittany66@wilson.com,533.085.6635x4009
6199,7545,Home Appliances,Toaster,170.96,3,512.88,0.29,364.14,Credit Card,2025-01-23,2025-05-28,Frazierbury,Arkansas,93618,josephmoses@johnson-martinez.com,430-704-3399x629
33,1724,Electronics,Smartwatch,752.09,3,2256.27,0.03,2188.58,Net Banking,2024-12-02,2024-12-11,Michaelstad,Louisiana,73393,qvaughan@hinton.com,703-763-3667x43501
8471,9607,Home Appliances,Toaster,463.42,4,1853.68,0.16,1557.09,Cash,2025-03-23,2025-04-16,South Anna,Washington,36624,xlopez@gmail.com,001-083-108-9783x61797
9009,9240,Groceries,Eggs,145.31,2,290.62,0.09,264.46,UPI,2024-07-01,2025-03-15,South Gabrieltown,Louisiana,69677,martinchristy@wright-nixon.com,(723)789-5221
583,2870,Electronics,Smartwatch,251.9,4,1007.6,0.14,866.54,UPI,2024-03-09,2025-07-22,Olsenbury,Arizona,61839,lgallegos@hotmail.com,686-068-7454x9317
4064,8220,Books,Comics,1540.25,2,3080.5,0.08,2834.06,Cash,2023-10-21,2024-03-17,Kaylaport,Kansas,85949,julie41@sanders.org,+1-571-870-3102x1631
9129,8328,Books,Comics,1849.41,5,9247.05,0.24,7027.76,Debit Card,2024-12-06,2025-06-18,North Hayley,Utah,91673,zhamilton@gmail.com,4154960475
5541,6067,Electronics,Laptop,226.14,3,678.42,0.04,651.28,Credit Card,2024-08-21,2025-02-04,East Vincentton,Minnesota,35919,taylorchristine@hotmail.com,001-168-419-4326x10490
1698,7799,Electronics,Laptop,1224.22,5,6121.1,0.25,4590.83,Cash,2023-10-02,2023-10-08,Lake Sharonburgh,Colorado,74341,matthew43@diaz.net,372-685-8495
2793,9215,Books,Biography,1501.26,5,7506.3,0.01,7431.24,UPI,2025-05-02,,Emilymouth,Massachusetts,59864,derekcraig@gmail.com,001-661-440-1231x34768
2223,5942,Home Appliances,Blender,79.23,3,237.69,0.15,202.04,Cash,2023-08-29,2024-06-15,Patrickburgh,Wyoming,88903,,249.357.3201
5819,1392,Books,Biography,361.71,5,1808.55,0.19,1464.93,Debit Card,2024-04-13,2024-08-23,Kimberlyland,Iowa,74940,larsonlinda@yahoo.com,067-361-2573x4326
9857,4040,Groceries,Eggs,891.29,4,3565.16,0.09,3244.3,Cash,2023-09-07,2025-02-28,Johnsonview,Wyoming,17006,christopherwilliams@johnson.info,+1-067-313-6142
3765,1206,Clothing,Hat,920.87,3,2762.61,0.23,2127.21,Debit Card,2025-02-28,2025-04-30,Amyfurt,Connecticut,37405,daymichael@gmail.com,629-814-6474
3867,5252,Books,Textbook,1956.24,2,3912.48,0.27,2856.11,Credit Card,2025-06-22,2025-08-09,West Jacobville,North Carolina,52391,karen32@smith.org,5849241320
7637,5085,Books,Comics,1565.03,5,7825.15,0.03,7590.4,Debit Card,2024-01-13,2024-03-03,Kellytown,Massachusetts,55853,sarahbarker@hart-elliott.biz,001-211-920-9908x306
8837,5494,Books,Comics,1365.08,5,6825.4,0.01,6757.15,Cash,2025-03-21,2025-05-19,Joycefurt,Massachusetts,93481,michaelhall@yahoo.com,001-478-439-9251
9119,7394,Home Appliances,Refrigerator,217.66,2,435.32,,356.96,Credit Card,2023-11-26,2024-06-29,Englishland,New Jersey,64164,karenross@yahoo.com,(904)766-4651x295
9288,6474,Books,Textbook,1391.57,3,4174.71,0.28,3005.79,Net Banking,2025-06-25,2025-07-20,Douglaston,Delaware,53294,kenneth44@gmail.com,906.793.7752
7367,6774,Groceries,Eggs,1336.2,3,4008.6,0.12,3527.57,Net Banking,2024-03-06,,Lake Robert,Tennessee,70008,woodsthomas@fry.com,572.126.0052
3759,4842,Groceries,Butter,727.28,5,3636.4,0.13,3163.67,Credit Card,2024-01-22,2024-06-11,Christianland,Colorado,50679,,+1-174-021-1374x93386
2832,7747,Electronics,Camera,1951.9,1,1951.9,0.13,1698.15,Net Banking,2024-12-07,2025-04-27,Maldonadofort,Florida,49507,lawrence40@gmail.com,591-860-5124x35167
3228,9173,Home Appliances,Washing Machine,1576.62,3,4729.86,0.1,4256.87,Cash,2023-09-08,2024-08-08,Hansenport,Maine,03848,amber78@tucker-robinson.com,6223844083
8117,4058,Groceries,Milk,1849.79,3,5549.37,0.07,5160.91,UPI,2024-05-31,2025-05-04,Christopherton,Virginia,15266,ryan27@wu-johnson.biz,7841737736
3924,7002,Books,Comics,1025.43,4,4101.72,0.26,3035.27,Debit Card,2023-10-12,2024-02-19,Smithland,Illinois,48622,riley80@hotmail.com,001-423-463-7740x810
3905,8366,Books,Textbook,625.98,1,625.98,0.29,444.45,Credit Card,2024-06-06,2025-08-08,Wagnerborough,Michigan,09928,paula76@ortiz.net,0645805576
2278,6095,Groceries,Cheese,791.51,4,3166.04,0.05,3007.74,Cash,2024-06-14,2025-01-10,New Roberttown,Texas,20444,jacobpeters@hotmail.com,799.779.0813x633
7088,1927,Groceries,Butter,869.95,3,2609.85,0.14,2244.47,Debit Card,2023-09-24,2025-04-03,North Josephmouth,West Virginia,59317,janetwright@chandler.org,+1-193-534-5471x756
1402,6490,Clothing,T-shirt,449.94,2,899.88,0.03,872.88,Cash,2023-10-07,2024-12-18,Jamesberg,Maine,12266,chaddiaz@warren.com,(871)912-1880x03325
740,2376,Groceries,Bread,716.03,5,3580.15,0.12,3150.53,UPI,2025-01-06,2025-03-12,North John,Oregon,95194,westvincent@gmail.com,241-560-9895x0310
6553,1128,Clothing,Hat,101.98,1,101.98,0.02,99.94,UPI,2023-12-28,2025-04-13,Lake Rachelmouth,Maine,67655,elizabethreynolds@burnett.com,095.804.8232x047
4267,1313,Electronics,Smartwatch,1606.78,3,4820.34,0.11,4290.1,Debit Card,2024-07-21,2025-07-21,Garciafurt,Massachusetts,90534,seannoble@macdonald.com,343-146-2457x287
1189,1019,Electronics,Headphones,980.73,5,4903.65,0.24,3726.77,Cash,2023-09-17,2024-02-01,Brianfurt,Minnesota,98780,zleonard@joseph-campos.com,(832)043-1575
7646,9912,Groceries,Cheese,597.74,4,2390.96,0.23,1841.04,Cash,2025-03-23,2025-05-16,West Mitchellhaven,Arizona,37476,powellgeorge@hotmail.com,502-712-9361
7766,9813,Home Appliances,Toaster,1743.48,3,5230.44,0.04,5021.22,Cash,2025-02-23,2025-07-06,South Joshua,North Carolina,54370,deanna74@gmail.com,4393597283
3852,6420,Groceries,Cheese,1987.43,2,3974.86,0.0,3974.86,Debit Card,2024-01-08,2024-07-15,Loristad,Louisiana,24506,briana52@hotmail.com,759-285-3586x225
8805,5710,Books,Biography,1040.78,2,2081.56,0.22,1623.62,Debit Card,2024-12-27,2025-03-13,Johnsonmouth,Illinois,09735,gabrielle45@gmail.com,(717)848-6378x1610
2662,3929,Groceries,Cheese,1128.43,4,4513.72,0.05,4288.03,UPI,2023-12-02,2025-08-12,Nelsonfurt,Louisiana,75260,geraldanderson@nunez.org,+1-696-474-3010
6775,3033,Clothing,Jeans,1573.25,3,4719.75,0.09,4294.97,UPI,2025-05-10,2025-06-23,Millerbury,Wyoming,30539,terrihenderson@gmail.com,086-652-0666
8351,5452,Books,Fiction,839.31,3,2517.93,0.1,2266.14,Credit Card,2024-11-24,,Angelashire,Iowa,50953,xvega@hotmail.com,
675,5309,Home Appliances,Washing Machine,1415.41,2,2830.82,,2434.51,Cash,2025-03-19,2025-07-01,Kellyland,California,58523,jasonstokes@hotmail.com,001-357-566-9843x164
8304,8136,Home Appliances,Toaster,1286.86,4,5147.44,0.02,5044.49,Credit Card,2023-10-25,2025-02-21,Michaelshire,Indiana,03881,patriciastephenson@young.com,204.459.6859x39737
6954,6595,Electronics,Laptop,1329.48,1,1329.48,0.1,1196.53,Net Banking,2024-01-30,2025-04-07,North Sean,New Mexico,55682,christopherdixon@cox.com,611-509-6972x8482
3842,6614,Home Appliances,Washing Machine,1490.49,1,1490.49,0.04,1430.87,Debit Card,2023-10-24,2025-05-10,Alanshire,Delaware,32667,daviskyle@ford-ford.com,(718)793-8053x21259
1816,2690,Books,Textbook,269.6,2,539.2,0.27,393.62,Net Banking,2024-06-21,,Gardnermouth,New Hampshire,69354,nicole88@adams.com,(377)909-6785x10649
8499,8249,Groceries,Butter,480.88,4,1923.52,0.11,1711.93,Credit Card,2024-07-28,2025-03-08,North Justinville,West Virginia,41288,nelsonnathan@yahoo.com,(119)374-3310x3094
5590,4322,Clothing,Jeans,1421.34,5,7106.7,0.06,6680.3,UPI,2023-12-26,2024-11-06,Karenmouth,New Hampshire,16178,wesley69@yahoo.com,(921)496-8534
9389,9716,Books,Comics,1508.7,2,3017.4,0.06,2836.36,Cash,2024-09-06,2025-07-19,Lake Bryan,New York,23093,fgriffin@barnes.com,(352)686-6222x6400
4654,6120,Books,Textbook,283.2,4,1132.8,0.11,1008.19,UPI,2023-12-27,2025-05-14,North Ashleyview,Missouri,69988,znorton@campbell.com,262.928.3866
7615,9712,Groceries,Eggs,1584.18,1,1584.18,0.27,1156.45,Credit Card,2024-07-19,2025-03-07,Tuckerview,California,85103,michael48@yahoo.com,001-206-897-1933
2101,7874,Electronics,Laptop,176.32,4,705.28,0.15,599.49,UPI,2025-07-27,2025-08-12,South Jamieside,Missouri,18957,zmorales@walker.com,794-901-4487x015
8022,6952,Electronics,Laptop,294.08,1,294.08,0.18,241.15,UPI,2023-10-02,2024-01-04,Briannaton,Michigan,10245,sheppardthomas@robinson.com,+1-469-292-0396
1674,6173,Home Appliances,Microwave,1584.61,3,4753.83,0.27,3470.3,Credit Card,2023-11-29,2024-11-08,Briggsmouth,South Carolina,05764,,114.147.4110x4604
2102,9288,Clothing,Hat,1587.79,4,6351.16,0.21,5017.42,UPI,2023-12-17,2025-03-23,Deborahstad,Georgia,93901,andrea47@warren-hunter.com,989.508.5100x48898
4214,1090,Books,Fiction,1795.53,1,1795.53,0.05,1705.75,UPI,2023-08-08,2024-10-08,South Ronaldhaven,Utah,31715,xgreen@hotmail.com,+1-543-569-7835
7597,5568,Home Appliances,Blender,109.62,1,109.62,0.19,88.79,Cash,2023-08-24,2025-06-28,North Lindseystad,New Mexico,48660,amanda04@fisher.org,+1-215-492-7900
1549,9885,Electronics,Smartwatch,952.72,2,1905.44,,1791.11,Debit Card,2025-06-28,2025-07-24,East Lacey,Florida,89564,zhoward@anderson.com,682.246.4279
7442,6569,Groceries,Milk,1863.84,4,7455.36,0.27,5442.41,Credit Card,2024-07-10,2025-01-04,New Jennifer,South Dakota,91616,unichols@tucker.com,
6673,6382,Clothing,Shoes,1724.38,3,5173.14,0.15,4397.17,Credit Card,2024-10-22,,Port Isaiahbury,Minnesota,58125,anthonyhays@gonzalez.com,966-134-5384x0614
3324,8353,Home Appliances,Washing Machine,1940.33,2,3880.66,0.26,2871.69,Credit Card,2025-04-08,2025-07-23,West Billybury,Illinois,27716,colin24@gmail.com,536-778-1199x039
9721,5197,Clothing,Hat,865.87,4,3463.48,0.02,3394.21,Debit Card,2025-06-03,2025-07-04,Lake Deniseview,Rhode Island,45202,kortega@gmail.com,(259)206-7045x9282
356,6832,Groceries,Cheese,837.15,2,1674.3,0.19,1356.18,Credit Card,2025-03-03,2025-05-27,South Reneebury,Wisconsin,65065,ymartin@white.com,001-055-424-0172x965
5185,3547,Groceries,Eggs,1835.71,2,3671.42,0.2,2937.14,UPI,2024-07-02,2025-01-26,North John,Connecticut,22734,elliottmelissa@hotmail.com,675.601.3888x7018
1462,2065,Books,Fiction,702.95,4,2811.8,0.09,2558.74,Net Banking,2023-12-28,2025-06-25,Levineport,South Dakota,43231,heather18@hotmail.com,+1-327-215-9376x5962
7931,5201,Clothing,T-shirt,305.13,3,915.39,0.08,842.16,Net Banking,2024-08-07,2024-10-27,East Melissa,North Carolina,61177,theresaramirez@barber-simpson.com,(793)799-8551
9573,1644,Clothing,T-shirt,297.78,4,1191.12,0.02,1167.3,Cash,2024-12-13,2025-04-24,Stephanieburgh,West Virginia,39395,hallrichard@evans.com,946-333-9291x3884
3221,4171,Electronics,Smartphone,1696.21,4,6784.84,0.16,5699.27,Net Banking,2024-08-23,2024-10-12,Lake Brianaport,South Dakota,19975,atorres@johnson.com,(011)161-6160
940,8474,Home Appliances,Washing Machine,1951.02,3,5853.06,0.09,5326.28,Credit Card,2023-08-11,2024-03-22,East Michelle,South Carolina,71480,colemantiffany@yahoo.com,001-446-655-5759x12377
9345,6982,Books,Comics,504.88,4,2019.52,0.3,1413.66,UPI,2024-08-20,2024-12-05,Port Linda,Wisconsin,81285,julia25@yahoo.com,001-840-241-8331x3151
5148,9881,Groceries,Eggs,1597.7,4,6390.8,0.09,5815.63,Net Banking,2025-03-02,2025-07-24,Maddoxshire,Maine,85178,alyssaross@hotmail.com,(692)724-3682x6082
6418,7450,Electronics,Laptop,724.49,4,2897.96,0.21,2289.39,Cash,2024-04-18,2024-08-08,Lake Alexandraville,Alaska,62579,tammyhayes@yahoo.com,745.854.9089x669
5924,7296,Books,Textbook,1275.4,3,3826.2,0.26,2831.39,UPI,2023-11-12,2024-02-26,Hallburgh,Hawaii,50750,vfox@collins-williams.com,+1-516-781-7984
8198,8140,Clothing,Jeans,535.96,5,2679.8,0.22,2090.24,Credit Card,2023-12-01,2024-05-26,New Roberttown,South Carolina,19582,susan71@jones.info,673.744.3560
1752,7816,Books,Comics,267.61,2,535.22,0.27,390.71,Credit Card,2023-10-16,2024-12-08,New Joeltown,Minnesota,60860,shawn26@thompson-gutierrez.com,+1-808-756-7517x29117
3977,4433,Home Appliances,Blender,166.3,5,831.5,0.07,773.29,Net Banking,2025-01-24,2025-04-11,Michaelfurt,Washington,33648,edward67@hotmail.com,964.806.6196x751
9504,4889,Books,Non-fiction,1895.36,2,3790.72,,2767.23,Cash,2023-09-17,2024-12-19,North Cody,Nebraska,81587,lawrencesarah@gmail.com,678.823.4686x08884
1773,7732,Groceries,Milk,1953.93,1,1953.93,0.02,1914.85,Net Banking,2024-09-30,2025-07-29,Port Brian,Arizona,75835,gibbsdanny@walker.com,001-484-665-0399x811
1197,5438,Home Appliances,Microwave,1443.69,2,2887.38,0.24,2194.41,Cash,2025-06-30,2025-08-09,South Andrewstad,Delaware,93963,kgarcia@hotmail.com,001-251-935-3097
1879,3170,Home Appliances,Microwave,1378.65,5,6893.25,0.29,4894.21,Net Banking,2023-12-06,2025-02-02,Vanessaberg,Massachusetts,04224,mcross@barnett-harris.com,
2669,7868,Books,Comics,180.1,2,360.2,0.25,270.15,Net Banking,2025-01-05,2025-03-13,New Franciscohaven,Delaware,69030,johnsonjesus@hanna.com,962-973-5004x58592
3172,3535,Books,Non-fiction,829.02,1,829.02,0.26,613.47,Debit Card,2025-03-18,2025-05-12,Rodriguezstad,Mississippi,01006,michaelrobinson@ford-tyler.com,001-095-542-9212x93915
2017,1468,Groceries,Bread,921.79,5,4608.95,0.26,3410.62,UPI,2024-08-10,,Port Angelmouth,New Jersey,93845,millerwanda@gmail.com,374.852.1568x22969
2006,3614,Clothing,Jacket,368.53,1,368.53,0.09,335.36,Debit Card,2025-07-30,2025-07-30,Robertport,West Virginia,18570,robertnguyen@gmail.com,(926)900-6440
8436,8145,Clothing,Hat,7.98,4,31.92,0.1,28.73,UPI,2025-05-27,2025-07-29,South James,New Jersey,65332,chelseathomas@yahoo.com,001-264-758-1328x854
3894,7056,Clothing,T-shirt,1204.88,3,3614.64,0.08,3325.47,Cash,2024-02-23,,Tracyshire,South Carolina,94069,oharris@contreras-douglas.com,(475)415-2891x00154
2856,7316,Clothing,Shoes,485.64,5,2428.2,0.27,1772.59,Net Banking,2025-06-13,2025-07-26,Moranburgh,Nebraska,86725,jason69@yahoo.com,509.293.2623x6112
3238,3802,Home Appliances,Refrigerator,608.72,5,3043.6,0.17,2526.19,Credit Card,2024-05-15,2024-12-03,East Kendra,New York,94776,gallegoswarren@riley.com,+1-843-365-7830
4425,2147,Books,Comics,421.33,4,1685.32,0.06,1584.2,Net Banking,2025-03-17,2025-05-07,Greenehaven,Texas,56208,,
4745,5984,Groceries,Eggs,1308.22,3,3924.66,0.19,3178.97,Net Banking,2025-03-06,2025-07-15,South Melissaport,Washington,78351,michael17@hotmail.com,5032728474
2079,6388,Home Appliances,Refrigerator,1374.52,3,4123.56,0.23,3175.14,Debit Card,2025-07-12,2025-08-04,Johnnybury,Massachusetts,42887,dfreeman@gross-johnston.info,001-280-210-3995x917
5220,3195,Groceries,Bread,387.7,1,387.7,0.14,333.42,Credit Card,2025-06-25,2025-07-18,South Judithville,Wyoming,42823,pruittbrandon@watts-lee.info,178.112.9467x4045
397,9362,Electronics,Camera,1233.67,1,1233.67,0.16,1036.28,Net Banking,2024-06-11,2025-07-27,Mikaylachester,Indiana,12944,jessica86@elliott.com,236.109.7660
2789,3897,Books,Textbook,311.22,1,311.22,0.04,298.77,Credit Card,2024-12-21,2025-03-21,East Jasonberg,Hawaii,09515,pschwartz@fox.org,622.315.4604
7429,4264,Electronics,Smartwatch,420.44,4,1681.76,0.2,1345.41,UPI,2025-01-09,2025-07-05,Bakerville,Vermont,30027,brandicoleman@miller.org,035.269.0252
9318,8681,Books,Textbook,16.24,1,16.24,0.11,14.45,Net Banking,2024-12-28,2025-07-15,East Angelachester,Mississippi,06969,donaldross@hernandez.com,692-397-7847
4073,6939,Groceries,Cheese,162.9,3,488.7,,405.62,Credit Card,2025-07-27,2025-08-05,New Timothyview,Maine,42822,barrjimmy@foster.com,507.117.0180x937
5575,9976,Electronics,Camera,583.97,1,583.97,0.15,496.37,Cash,2024-02-05,2024-10-19,Christophertown,North Dakota,08915,heatherwilliams@yahoo.com,(629)282-2315x78654
8533,3453,Electronics,Smartphone,675.09,1,675.09,0.29,479.31,Cash,2024-03-26,2025-08-10,Josemouth,Maine,89753,zhorton@smith-miller.org,823.980.2517x200
9700,3022,Books,Comics,172.68,5,863.4,0.05,820.23,Cash,2023-12-30,2025-03-16,Sandersmouth,Wyoming,47413,lindseywhite@yahoo.com,+1-644-894-6691
5356,2705,Clothing,Shoes,1994.71,2,3989.42,0.28,2872.38,Net Banking,2023-12-11,2024-02-25,North Jamesside,Massachusetts,43859,,001-736-448-9660x1755
